689,536,82
689,530,164
689,507,47
689,494,104
689,493,76
689,471,320
689,470,79
689,467,582
689,461,23
689,455,260
689,441,190
689,1662,96
689,408,45
689,404,151
689,1036,175
689,367,23
689,333,11
689,305,279
689,287,353
689,278,34
689,225,29
689,216,63
689,195,126
689,188,266
689,173,64
689,163,67
689,161,44
689,134,45
689,127,767
689,103,351
689,102,98
689,80,19
689,78,60
689,67,454
689,1623,25
689,61,74
689,59,143
689,7,9
689,3,58
689,2,78
689,1,6
1147,1187,6
1147,1894,14
1147,1604,19
1147,1460,27
1147,1841,34
1147,1659,39
1147,1292,14
1147,1763,174
1147,1805,34
1147,1624,8
1147,1168,30
1147,1392,47
1147,1640,61
1147,1727,41
1147,180,47
1147,1372,42
1147,1628,68
1147,1877,24
1147,658,6
1147,477,34
1147,1355,7
1147,1610,3
1147,1713,16
1147,336,24
1147,1121,62
1147,1907,10
1147,1298,30
1147,1328,37
1147,1821,278
1147,1323,21
1147,1823,15
1147,1680,88
1147,1316,42
1147,1807,101
1147,864,41
1147,1814,50
1147,1423,83
1147,1554,69
1147,1835,11
1147,1710,16
1147,896,23
1147,1568,7
1147,1785,37
1147,1280,102
1147,1482,51
1147,1270,25
1147,1487,6
1147,1484,41
1147,1263,108
1147,1863,24
1147,1507,72
1147,1254,60
1147,1749,22
1147,753,43
1147,1788,9
1147,1275,40
1147,1598,16
1147,1724,32
1147,1471,13
1147,1469,22
1147,1220,19
1147,1842,38
1147,1705,12
1147,1702,24
1147,1443,98
1147,1432,9
1147,1199,67
1147,513,66
1147,1428,3
1147,1631,135
1147,1426,100
1147,1144,28
1147,1127,93
1147,1126,51
1147,1124,20
1147,176,201
1147,1306,18
1147,167,54
1147,1020,38
1147,1014,221
1147,1002,14
1147,998,9
1147,995,40
1147,84,10
1147,983,11
1147,962,45
1147,960,47
1147,1399,20
1147,942,24
1147,936,7
1147,924,27
1147,920,30
1147,917,20
1147,910,17
1147,888,31
1147,883,41
1147,879,44
1147,866,86
1147,1398,15
1147,848,18
1147,847,9
1147,846,5
1147,1093,12
1147,831,19
1147,1132,60
1147,816,40
1147,1858,17
1147,931,39
1147,781,219
1147,778,19
1147,1011,21
1147,763,26
1147,758,13
1147,752,35
1147,747,81
1147,745,46
1147,743,95
1147,1847,7
1147,729,1
1147,715,32
1147,1754,58
1147,701,49
1147,700,4
1147,697,19
1147,673,7
1147,672,10
1147,671,5
1147,657,37
1147,656,138
1147,652,5
1147,639,20
1147,48,20
1147,632,21
1147,623,32
1147,608,108
1147,594,10
1147,587,46
1147,580,27
1147,1349,13
1147,547,23
1147,1684,3
1147,536,82
1147,515,8
1147,504,124
1147,501,47
1147,499,37
1147,497,20
1147,488,135
1147,486,43
1147,479,28
1147,478,8
1147,472,54
1147,471,320
1147,707,7
1147,448,26
1147,426,79
1147,425,49
1147,666,31
1147,421,8
1147,1662,96
1147,417,57
1147,381,10
1147,375,43
1147,1656,8
1147,372,48
1147,371,7
1147,345,9
1147,358,83
1147,350,19
1147,365,6
1147,343,19
1147,338,33
1147,335,51
1147,318,135
1147,310,42
1147,298,44
1147,284,15
1147,1636,44
1147,354,1
1147,267,120
1147,249,46
1147,248,20
1147,243,23
1147,229,30
1147,224,68
1147,217,37
1147,216,63
1147,1181,13
1147,203,11
1147,183,20
1147,178,6
1147,169,4
1147,161,44
1147,153,28
1147,134,45
1147,132,20
1147,126,39
1147,124,42
1147,120,33
1147,116,99
1147,113,44
1147,111,13
1147,110,45
1147,109,37
1147,104,33
1147,86,69
1147,78,60
1147,76,31
1147,1623,25
1147,64,24
1147,56,29
1147,51,29
1147,636,39
1147,27,43
1147,19,10
1147,1,6
1666,1787,173
1666,1533,92
1666,1731,28
1666,1805,34
1666,1800,41
1666,1763,174
1666,1816,7
1666,1877,24
1666,1476,597
1666,1121,62
1666,36,276
1666,1593,368
1666,1524,57
1666,1303,8
1666,609,46
1666,1541,78
1666,1557,186
1666,1631,135
1666,1761,40
1666,1673,115
1666,227,72
1666,1829,148
1666,1367,80
1666,1365,65
1666,1340,42
1666,1337,119
1666,1333,12
1666,1297,586
1666,1486,176
1666,1482,51
1666,1621,198
1666,1267,39
1666,1259,384
1666,1257,22
1666,1239,19
1666,1188,35
1666,1185,95
1666,1179,192
1666,1167,77
1666,1150,42
1666,1090,38
1666,1137,147
1666,1078,56
1666,777,232
1666,1127,93
1666,1105,30
1666,868,199
1666,1086,136
1666,1082,17
1666,1068,208
1666,167,54
1666,1056,25
1666,254,38
1666,1004,50
1666,996,109
1666,1422,206
1666,947,47
1666,928,182
1666,884,23
1666,816,40
1666,806,170
1666,752,35
1666,751,157
1666,745,46
1666,743,95
1666,726,69
1666,717,168
1666,689,142
1666,682,229
1666,669,200
1666,656,138
1666,654,181
1666,641,68
1666,628,220
1666,623,32
1666,615,60
1666,608,108
1666,560,177
1666,559,34
1666,555,23
1666,536,82
1666,530,164
1666,489,56
1666,467,582
1666,441,190
1666,429,100
1666,428,331
1666,1662,96
1666,415,67
1666,409,62
1666,404,151
1666,369,237
1666,358,83
1666,349,45
1666,315,148
1666,305,279
1666,298,44
1666,291,65
1666,289,41
1666,287,353
1666,280,12
1666,188,266
1666,150,83
1666,102,98
1666,99,5
1666,68,14
1666,67,454
1666,61,74
1666,59,143
1666,37,41
1666,28,11
1666,1,6
2,913,72
2,1788,9
2,1782,56
2,471,320
2,1789,17
2,1241,22
2,1876,21
2,1158,19
2,298,44
2,1287,196
2,207,87
2,1193,75
2,398,58
2,983,11
2,1020,38
2,36,276
2,1720,66
2,1464,21
2,1093,12
2,766,16
2,960,47
2,690,17
2,56,29
2,752,35
2,944,38
2,968,18
2,1168,30
2,78,60
2,1455,48
2,260,112
2,1389,51
2,1384,25
2,318,135
2,883,41
2,127,767
2,167,54
2,769,120
2,1850,83
2,99,5
2,1345,27
2,1867,120
2,609,46
2,249,46
2,608,108
2,1443,98
2,1694,44
2,866,86
2,132,20
2,1025,25
2,1327,11
2,19,10
2,1365,65
2,425,49
2,1423,83
2,1138,53
2,786,41
2,486,43
2,1432,9
2,656,138
2,1040,62
2,1619,31
2,417,57
2,923,95
2,1785,37
2,689,142
2,920,30
2,1177,92
2,267,120
2,848,18
2,291,65
2,530,164
2,289,41
2,590,44
2,126,39
2,287,353
2,474,5
2,587,46
2,179,24
179,690,17
179,1763,174
179,888,31
179,1821,278
179,1345,27
179,467,582
179,1280,102
179,1258,51
179,1423,83
179,1644,21
179,249,46
179,1593,368
179,1464,21
179,656,138
179,388,46
179,960,47
179,407,40
179,417,57
179,188,266
179,816,40
179,1297,586
179,1251,43
179,318,135
179,2,78
587,1733,74
587,227,72
587,244,110
587,1476,597
587,1739,280
587,1906,31
587,1721,275
587,1337,119
587,1720,66
587,1592,22
587,954,21
587,1660,475
587,751,157
587,1109,38
587,1320,416
587,1631,135
587,1680,88
587,1297,586
587,1758,394
587,996,109
587,1754,58
587,726,69
587,1861,24
587,1147,216
587,656,138
587,1137,147
587,654,181
587,1301,55
587,1077,19
587,1422,206
587,1486,176
587,557,126
587,494,104
587,479,28
587,471,320
587,458,7
587,318,135
587,290,590
587,287,353
587,53,7
587,161,44
587,127,767
587,103,351
587,67,454
587,61,74
587,2,78
474,513,66
474,1312,54
474,1014,221
474,922,6
474,2,78
287,473,13
287,471,320
287,467,582
287,975,28
287,972,9
287,392,11
287,970,38
287,1409,17
287,1408,106
287,1903,13
287,963,38
287,1805,34
287,1398,15
287,1397,10
287,823,109
287,1896,43
287,1394,39
287,792,38
287,1389,51
287,1350,42
287,1501,41
287,441,190
287,1664,64
287,947,47
287,1040,62
287,436,12
287,1377,22
287,1376,147
287,428,331
287,1666,112
287,769,120
287,425,49
287,424,71
287,540,36
287,883,41
287,1358,18
287,1868,27
287,1867,120
287,1356,52
287,1478,24
287,1578,7
287,1354,55
287,409,62
287,1353,21
287,408,45
287,406,11
287,413,40
287,1323,21
287,404,151
287,403,39
287,1854,7
287,908,57
287,552,59
287,905,112
287,1179,192
287,254,38
287,1474,60
287,1340,42
287,1844,62
287,1102,60
287,1337,119
287,1447,4
287,1839,30
287,895,23
287,295,36
287,1414,127
287,891,20
287,1392,47
287,1384,25
287,376,22
287,415,67
287,1640,61
287,369,237
287,875,10
287,869,135
287,1279,84
287,1811,103
287,857,28
287,855,19
287,358,83
287,1902,9
287,852,39
287,962,45
287,526,42
287,352,65
287,1297,586
287,1540,19
287,1795,3
287,841,15
287,840,34
287,838,24
287,1875,5
287,958,18
287,836,40
287,1787,173
287,1786,38
287,1287,196
287,828,93
287,1783,23
287,1651,9
287,331,16
287,1281,9
287,821,65
287,328,12
287,817,79
287,814,151
287,323,45
287,1269,65
287,1328,37
287,806,170
287,1308,68
287,1767,67
287,317,33
287,1850,83
287,315,148
287,1800,41
287,1763,174
287,1762,32
287,310,42
287,1259,384
287,1477,39
287,305,279
287,1251,43
287,787,11
287,1249,115
287,931,39
287,1388,47
287,1247,1
287,1746,17
287,1742,60
287,1245,130
287,1741,55
287,290,590
287,1426,100
287,779,14
287,778,19
287,777,232
287,1734,69
287,1236,54
287,1727,41
287,1726,89
287,767,55
287,1232,143
287,1622,18
287,1720,66
287,754,15
287,1223,17
287,1660,475
287,750,22
287,477,34
287,745,46
287,744,22
287,743,95
287,742,14
287,738,71
287,1699,62
287,1209,30
287,1206,18
287,1204,7
287,726,69
287,1201,32
287,717,168
287,1677,71
287,1675,28
287,1673,115
287,372,48
287,707,7
287,1668,27
287,1667,30
287,227,72
287,1665,26
287,1525,30
287,1662,96
287,1224,36
287,1292,14
287,696,45
287,1305,7
287,689,142
287,688,98
287,683,48
287,1167,77
287,1263,108
287,1643,91
287,1642,31
287,669,200
287,244,110
287,1157,94
287,664,13
287,1155,29
287,1154,78
287,1150,42
287,1173,16
287,1148,65
287,1216,28
287,1142,300
287,654,181
287,1144,28
287,1141,3
287,1140,56
287,1614,31
287,1135,18
287,784,138
287,827,68
287,167,54
287,1608,98
287,1131,18
287,639,20
287,1127,93
287,1126,51
287,1122,17
287,1704,11
287,36,276
287,1593,368
287,176,201
287,1589,33
287,1113,35
287,1109,38
287,1105,30
287,1851,34
287,615,60
287,612,15
287,147,122
287,608,108
287,1829,148
287,1790,22
287,604,81
287,812,36
287,602,26
287,1086,136
287,1555,116
287,1443,98
287,1550,14
287,1080,27
287,590,44
287,1827,41
287,587,46
287,586,8
287,1638,24
287,581,26
287,1068,208
287,1066,53
287,577,130
287,645,53
287,1063,19
287,584,18
287,697,19
287,609,46
287,1014,221
287,1516,8
287,1514,32
287,1513,35
287,1511,54
287,551,36
287,1050,45
287,1507,72
287,550,2
287,549,46
287,1047,40
287,1399,20
287,1386,57
287,1370,67
287,422,105
287,539,50
287,407,40
287,536,82
287,1492,65
287,1490,31
287,1489,27
287,530,164
287,1415,17
287,527,10
287,804,1
287,524,52
287,1275,40
287,520,38
287,1138,53
287,512,4
287,1467,80
287,507,47
287,504,124
287,1496,41
287,212,57
287,1455,48
287,501,47
287,1004,50
287,1168,30
287,1121,62
287,497,20
287,816,40
287,494,104
287,771,10
287,632,21
287,1052,16
287,993,24
287,1037,19
287,483,26
287,984,100
287,628,220
287,1422,206
287,980,41
287,277,16
287,1636,44
287,267,120
287,260,112
287,1017,14
287,243,23
287,234,22
287,230,22
287,492,31
287,225,29
287,220,12
287,216,63
287,341,116
287,1012,85
287,207,87
287,206,7
287,205,67
287,1466,26
287,201,69
287,198,35
287,188,266
287,1115,60
287,173,64
287,160,7
287,158,53
287,155,23
287,986,21
287,139,103
287,134,45
287,127,767
287,126,39
287,1865,29
287,104,33
287,103,351
287,94,73
287,82,14
287,78,60
287,67,454
287,59,143
287,57,59
287,56,29
287,54,18
287,636,39
287,40,16
287,35,216
287,34,2
287,27,43
287,20,16
287,16,38
287,9,19
287,6,74
287,3,58
287,2,78
126,880,137
126,1763,174
126,1825,60
126,1821,278
126,1739,280
126,1476,597
126,1837,53
126,1443,98
126,1068,208
126,1593,368
126,1533,92
126,305,279
126,1311,292
126,577,130
126,36,276
126,127,767
126,725,62
126,455,260
126,1297,586
126,1433,184
126,318,135
126,656,138
126,369,237
126,1557,186
126,471,320
126,814,151
126,1660,475
126,467,582
126,290,590
126,781,219
126,319,76
126,1320,416
126,287,353
126,1147,216
126,1423,83
126,1486,176
126,122,25
126,67,454
126,2,78
590,993,24
590,1348,22
590,1535,29
590,1068,208
590,36,276
590,1367,80
590,1443,98
590,894,123
590,689,142
590,814,151
590,1522,44
590,1390,20
590,1621,198
590,1579,9
590,275,126
590,1631,135
590,1260,85
590,1821,278
590,611,26
590,669,200
590,609,46
590,1758,394
590,1256,80
590,1311,292
590,422,105
590,1142,300
590,1557,186
590,717,168
590,1140,56
590,866,86
590,1422,206
590,471,320
590,467,582
590,1036,175
590,342,48
590,305,279
590,287,353
590,986,21
590,141,106
590,127,767
590,122,25
590,67,454
590,62,112
590,2,78
289,784,138
289,1259,384
289,369,237
289,1787,173
289,315,148
289,455,260
289,496,202
289,1666,112
289,147,122
289,467,582
289,1662,96
289,1631,135
289,1068,208
289,428,331
289,1593,368
289,1313,63
289,1194,78
289,764,44
289,577,130
289,1476,597
289,928,182
289,1720,66
289,1304,83
289,303,4
289,1837,53
289,1142,300
289,1543,137
289,536,82
289,504,124
289,1896,43
289,1673,115
289,1422,206
289,1239,19
289,260,112
289,201,69
289,188,266
289,103,351
289,95,63
289,67,454
289,35,216
289,2,78
530,1066,53
530,466,9
530,689,142
530,1150,42
530,1787,173
530,944,38
530,747,81
530,1068,208
530,827,68
530,698,148
530,1179,192
530,577,130
530,1731,28
530,1166,64
530,1175,23
530,1726,89
530,1775,22
530,817,79
530,1543,137
530,1152,14
530,1896,43
530,1687,54
530,567,51
530,1167,77
530,1263,108
530,953,23
530,952,71
530,1350,42
530,682,229
530,1767,67
530,560,177
530,769,120
530,928,182
530,1764,28
530,1053,46
530,1883,19
530,1599,14
530,1260,85
530,1666,112
530,549,46
530,463,21
530,1517,62
530,1154,78
530,1148,65
530,661,53
530,1356,52
530,1326,24
530,1249,115
530,540,36
530,933,55
530,1142,300
530,1039,23
530,923,95
530,391,86
530,533,32
530,866,86
530,1575,8
530,1033,15
530,1426,100
530,649,65
530,777,232
530,1860,26
530,784,138
530,776,15
530,1782,56
530,1640,61
530,1608,98
530,513,66
530,908,57
530,244,110
530,905,112
530,275,126
530,767,55
530,1232,143
530,1269,65
530,1474,60
530,1845,76
530,1557,186
530,898,29
530,1467,80
530,1230,12
530,1593,368
530,176,201
530,630,49
530,557,126
530,1226,53
530,628,220
530,1414,127
530,1332,12
530,751,157
530,1008,25
530,1711,41
530,1320,416
530,1810,23
530,1106,19
530,1104,64
530,1291,12
530,1408,106
530,738,71
530,1211,14
530,868,199
530,147,122
530,997,17
530,781,219
530,1441,54
530,1313,63
530,604,81
530,1311,292
530,819,27
530,912,39
530,601,82
530,1868,27
530,1086,136
530,432,54
530,1541,78
530,1401,15
530,717,168
530,1322,30
530,669,200
530,592,25
530,984,100
530,1673,115
530,1486,176
530,471,320
530,440,60
530,429,100
530,428,331
530,1662,96
530,415,67
530,386,19
530,369,237
530,363,40
530,1031,34
530,349,45
530,337,41
530,315,148
530,291,65
530,290,590
530,287,353
530,267,120
530,261,95
530,260,112
530,341,116
530,205,67
530,188,266
530,1115,60
530,150,83
530,139,103
530,131,32
530,127,767
530,1865,29
530,98,11
530,95,63
530,70,48
530,68,14
530,67,454
530,61,74
530,60,20
530,59,143
530,258,15
530,35,216
530,33,73
530,11,41
530,2,78
291,1236,54
291,1608,98
291,1256,80
291,440,60
291,1356,52
291,1232,143
291,1845,76
291,1066,53
291,1137,147
291,913,72
291,898,29
291,1467,80
291,669,200
291,1742,60
291,630,49
291,628,220
291,814,151
291,1059,7
291,992,24
291,567,51
291,1166,64
291,792,38
291,1326,24
291,415,67
291,777,232
291,738,71
291,769,120
291,369,237
291,1269,65
291,1809,11
291,496,202
291,868,199
291,244,110
291,147,122
291,869,135
291,1631,135
291,1304,83
291,605,34
291,1666,112
291,933,55
291,363,40
291,1089,32
291,1386,57
291,725,62
291,489,56
291,601,82
291,1249,115
291,1148,65
291,598,25
291,1736,49
291,1040,62
291,513,66
291,1104,64
291,767,55
291,530,164
291,1673,115
291,260,112
291,188,266
291,1115,60
291,150,83
291,127,767
291,67,454
291,60,20
291,3,58
291,2,78
848,1731,28
848,1147,216
848,1464,21
848,960,47
848,1476,597
848,927,9
848,968,18
848,1271,13
848,1469,22
848,1423,83
848,690,17
848,656,138
848,471,320
848,417,57
848,318,135
848,249,46
848,229,30
848,2,78
267,1669,22
267,1062,13
267,1787,173
267,863,48
267,1415,17
267,342,48
267,944,38
267,1356,52
267,1068,208
267,398,58
267,577,130
267,1545,31
267,1408,106
267,471,320
267,589,66
267,1896,43
267,1400,25
267,1502,132
267,1643,91
267,1274,41
267,1522,44
267,1167,77
267,811,17
267,792,38
267,319,76
267,467,582
267,318,135
267,726,69
267,441,190
267,317,33
267,769,120
267,315,148
267,557,126
267,1631,135
267,555,23
267,1166,64
267,669,200
267,1259,384
267,1758,394
267,1374,231
267,428,331
267,305,279
267,1152,14
267,661,53
267,1158,19
267,1876,21
267,1147,216
267,656,138
267,1246,20
267,1743,21
267,176,201
267,533,32
267,1674,18
267,960,47
267,828,93
267,530,164
267,918,7
267,287,353
267,777,232
267,285,29
267,560,177
267,1348,22
267,402,35
267,1026,30
267,552,59
267,440,60
267,767,55
267,1179,192
267,1126,51
267,653,15
267,637,55
267,1845,76
267,785,44
267,1720,66
267,1837,53
267,388,46
267,628,220
267,504,124
267,52,34
267,1320,416
267,1621,198
267,883,41
267,1257,22
267,369,237
267,1701,53
267,1260,85
267,738,71
267,496,202
267,1739,280
267,1569,16
267,1443,98
267,781,219
267,605,34
267,1313,63
267,491,73
267,1310,24
267,1423,83
267,912,39
267,1304,83
267,1541,78
267,1557,186
267,717,168
267,353,28
267,1297,586
267,982,121
267,1673,115
267,1422,206
267,1843,35
267,235,56
267,188,266
267,141,106
267,135,10
267,127,767
267,113,44
267,88,49
267,67,454
267,47,17
267,35,216
267,16,38
267,2,78
1177,1867,120
1177,1802,31
1177,1808,47
1177,1826,34
1177,1739,280
1177,1721,275
1177,1320,416
1177,1706,82
1177,1517,62
1177,1647,98
1177,1643,91
1177,1603,64
1177,36,276
1177,1593,368
1177,1543,137
1177,1476,597
1177,1443,98
1177,1410,22
1177,1390,20
1177,1388,47
1177,1376,147
1177,1694,44
1177,1312,54
1177,1297,586
1177,1486,176
1177,1287,196
1177,1260,85
1177,1259,384
1177,1246,20
1177,1232,143
1177,1224,36
1177,1221,55
1177,1205,79
1177,1189,17
1177,1179,192
1177,1157,94
1177,1142,300
1177,777,232
1177,1660,475
1177,1086,136
1177,1068,208
1177,1431,16
1177,988,42
1177,928,182
1177,899,105
1177,895,23
1177,893,109
1177,869,135
1177,1279,84
1177,1089,32
1177,806,170
1177,798,19
1177,784,138
1177,769,120
1177,1383,24
1177,751,157
1177,1081,2
1177,689,142
1177,683,48
1177,637,55
1177,1518,8
1177,1700,22
1177,523,40
1177,653,15
1177,472,54
1177,467,582
1177,455,260
1177,454,15
1177,441,190
1177,415,67
1177,1036,175
1177,368,13
1177,349,45
1177,318,135
1177,315,148
1177,290,590
1177,285,29
1177,195,126
1177,188,266
1177,173,64
1177,148,77
1177,141,106
1177,127,767
1177,106,89
1177,103,351
1177,102,98
1177,67,454
1177,59,143
1177,57,59
1177,55,22
1177,33,73
1177,2,78
920,1476,597
920,1726,89
920,1631,135
920,1660,475
920,1533,92
920,1311,292
920,1259,384
920,1423,83
920,1280,102
920,1295,32
920,1543,137
920,1014,221
920,212,57
920,1424,42
920,1147,216
920,1443,98
920,911,46
920,1132,60
920,784,138
920,781,219
920,557,126
920,653,15
920,471,320
920,455,260
920,386,19
920,318,135
920,305,279
920,1843,35
920,67,454
920,2,78
1785,1894,14
1785,1821,278
1785,1870,32
1785,1758,394
1785,1721,275
1785,734,5
1785,1320,416
1785,1706,82
1785,1593,368
1785,1557,186
1785,1433,184
1785,1009,14
1785,1328,37
1785,1304,83
1785,1297,586
1785,1621,198
1785,1259,384
1785,1147,216
1785,176,201
1785,1068,208
1785,984,100
1785,916,17
1785,915,11
1785,914,19
1785,893,109
1785,869,135
1785,717,168
1785,669,200
1785,628,220
1785,471,320
1785,467,582
1785,428,331
1785,1036,175
1785,127,767
1785,35,216
1785,29,57
1785,2,78
923,1783,23
923,1174,14
923,1523,32
923,1167,77
923,1269,65
923,1767,67
923,1727,41
923,1260,85
923,1195,26
923,1256,80
923,1517,62
923,928,182
923,1148,65
923,1871,14
923,391,86
923,1492,65
923,1867,120
923,1426,100
923,777,232
923,1731,28
923,1608,98
923,1603,64
923,1232,143
923,1845,76
923,1337,119
923,176,201
923,1677,71
923,1414,127
923,212,57
923,1640,61
923,1344,38
923,999,4
923,868,199
923,1441,54
923,1205,79
923,1687,54
923,601,82
923,513,66
923,1193,75
923,1673,115
923,1421,36
923,914,19
923,912,39
923,1412,10
923,905,112
923,898,29
923,1408,106
923,863,48
923,1279,84
923,850,38
923,819,27
923,817,79
923,806,170
923,784,138
923,767,55
923,769,120
923,738,71
923,1754,58
923,696,45
923,669,200
923,244,110
923,654,181
923,649,65
923,641,68
923,628,220
923,147,122
923,604,81
923,592,25
923,567,51
923,565,58
923,560,177
923,533,32
923,530,164
923,489,56
923,465,62
923,429,100
923,418,6
923,369,237
923,340,40
923,315,148
923,260,112
923,216,63
923,205,67
923,188,266
923,1115,60
923,150,83
923,139,103
923,131,32
